12.23:20.15.12 ERROR	ru.sfedu.musicapp.api.XmlAPITest:31 - cant write to xml file
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 25, login: user25, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 26, login: user26, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 27, login: user27, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 28, login: user28, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 29, login: user29, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 30, login: user30, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 31, login: user31, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 32, login: user32, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 33, login: user33, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 34, login: user34, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 35, login: user35, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 36, login: user36, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 37, login: user37, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 38, login: user38, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 39, login: user39, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 40, login: user40, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 41, login: user41, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 42, login: user42, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 43, login: user43, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 44, login: user44, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 45, login: user45, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 46, login: user46, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 47, login: user47, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 48, login: user48, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 49, login: user49, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 50, login: user50, type: Customer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 51, login: user51, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 52, login: user52, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 53, login: user53, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 54, login: user54, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 55, login: user55, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 56, login: user56, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 57, login: user57, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 58, login: user58, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 59, login: user59, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 60, login: user60, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 61, login: user61, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 62, login: user62, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 63, login: user63, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 64, login: user64, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 65, login: user65, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 66, login: user66, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 67, login: user67, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 68, login: user68, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 69, login: user69, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 70, login: user70, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 71, login: user71, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 72, login: user72, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 73, login: user73, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 74, login: user74, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 75, login: user75, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 76, login: user76, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 77, login: user77, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 78, login: user78, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 79, login: user79, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 80, login: user80, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 81, login: user81, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 82, login: user82, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 83, login: user83, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 84, login: user84, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 85, login: user85, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 86, login: user86, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 87, login: user87, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 88, login: user88, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 89, login: user89, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 90, login: user90, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 91, login: user91, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 92, login: user92, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 93, login: user93, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 94, login: user94, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 95, login: user95, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 96, login: user96, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 97, login: user97, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 98, login: user98, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 99, login: user99, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:38 - id: 100, login: user100, type: Producer
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:174 - csv file has been read successfully!
01.24:03.05.42  INFO	ru.sfedu.musicapp.api.CsvAPITest:128 - Object with id: 6 removed!
01.24:03.05.46  INFO	ru.sfedu.musicapp.api.CsvAPITest:174 - csv file has been read successfully!
01.24:03.05.46  INFO	ru.sfedu.musicapp.api.CsvAPITest:117 - Object with id: 4 removed!
01.24:03.06.02  INFO	ru.sfedu.musicapp.api.XmlAPITest:284 - xml file was changed
01.24:03.06.02  INFO	ru.sfedu.musicapp.api.XmlAPITest:284 - xml file was changed
01.24:03.06.02  INFO	ru.sfedu.musicapp.api.XmlAPITest:75 - 	user was found!
01.24:03.06.02  INFO	ru.sfedu.musicapp.api.XmlAPITest:76 - id: 5, login: user5
01.24:03.06.02  INFO	ru.sfedu.musicapp.api.XmlAPITest:83 - 	profile was found!
01.24:03.06.02  INFO	ru.sfedu.musicapp.api.XmlAPITest:84 - id: 5, title: Band5
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:34 - file successfuly read!
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:36 - 	Users list:
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 1, email: example1@gmail.com, login: user1
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 2, email: example2@gmail.com, login: user2
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 3, email: example3@gmail.com, login: user3
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 4, email: example4@gmail.com, login: user4
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 5, email: example5@gmail.com, login: user5
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 6, email: example6@gmail.com, login: user6
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 7, email: example7@gmail.com, login: user7
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 8, email: example8@gmail.com, login: user8
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 9, email: example9@gmail.com, login: user9
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 10, email: example10@gmail.com, login: user10
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 11, email: example11@gmail.com, login: user11
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 12, email: example12@gmail.com, login: user12
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 13, email: example13@gmail.com, login: user13
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 14, email: example14@gmail.com, login: user14
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 15, email: example15@gmail.com, login: user15
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 16, email: example16@gmail.com, login: user16
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 17, email: example17@gmail.com, login: user17
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 18, email: example18@gmail.com, login: user18
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 19, email: example19@gmail.com, login: user19
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 20, email: example20@gmail.com, login: user20
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 21, email: example21@gmail.com, login: user21
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 22, email: example22@gmail.com, login: user22
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 23, email: example23@gmail.com, login: user23
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 24, email: example24@gmail.com, login: user24
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 25, email: example25@gmail.com, login: user25
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 26, email: example26@gmail.com, login: user26
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 27, email: example27@gmail.com, login: user27
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 28, email: example28@gmail.com, login: user28
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 29, email: example29@gmail.com, login: user29
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 30, email: example30@gmail.com, login: user30
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 31, email: example31@gmail.com, login: user31
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 32, email: example32@gmail.com, login: user32
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 33, email: example33@gmail.com, login: user33
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 34, email: example34@gmail.com, login: user34
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 35, email: example35@gmail.com, login: user35
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 36, email: example36@gmail.com, login: user36
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 37, email: example37@gmail.com, login: user37
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 38, email: example38@gmail.com, login: user38
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 39, email: example39@gmail.com, login: user39
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 40, email: example40@gmail.com, login: user40
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 41, email: example41@gmail.com, login: user41
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 42, email: example42@gmail.com, login: user42
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 43, email: example43@gmail.com, login: user43
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 44, email: example44@gmail.com, login: user44
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 45, email: example45@gmail.com, login: user45
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 46, email: example46@gmail.com, login: user46
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 47, email: example47@gmail.com, login: user47
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 48, email: example48@gmail.com, login: user48
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 49, email: example49@gmail.com, login: user49
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 50, email: example50@gmail.com, login: user50
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 51, email: example51@gmail.com, login: user51
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 52, email: example52@gmail.com, login: user52
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 53, email: example53@gmail.com, login: user53
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 54, email: example54@gmail.com, login: user54
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 55, email: example55@gmail.com, login: user55
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 56, email: example56@gmail.com, login: user56
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 57, email: example57@gmail.com, login: user57
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 58, email: example58@gmail.com, login: user58
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 59, email: example59@gmail.com, login: user59
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 60, email: example60@gmail.com, login: user60
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 61, email: example61@gmail.com, login: user61
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 62, email: example62@gmail.com, login: user62
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 63, email: example63@gmail.com, login: user63
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 64, email: example64@gmail.com, login: user64
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 65, email: example65@gmail.com, login: user65
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 66, email: example66@gmail.com, login: user66
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 67, email: example67@gmail.com, login: user67
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 68, email: example68@gmail.com, login: user68
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 69, email: example69@gmail.com, login: user69
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 70, email: example70@gmail.com, login: user70
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 71, email: example71@gmail.com, login: user71
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 72, email: example72@gmail.com, login: user72
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 73, email: example73@gmail.com, login: user73
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 74, email: example74@gmail.com, login: user74
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 75, email: example75@gmail.com, login: user75
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 76, email: example76@gmail.com, login: user76
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 77, email: example77@gmail.com, login: user77
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 78, email: example78@gmail.com, login: user78
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 79, email: example79@gmail.com, login: user79
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 80, email: example80@gmail.com, login: user80
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 81, email: example81@gmail.com, login: user81
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 82, email: example82@gmail.com, login: user82
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 83, email: example83@gmail.com, login: user83
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 84, email: example84@gmail.com, login: user84
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 85, email: example85@gmail.com, login: user85
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 86, email: example86@gmail.com, login: user86
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 87, email: example87@gmail.com, login: user87
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 88, email: example88@gmail.com, login: user88
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 89, email: example89@gmail.com, login: user89
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 90, email: example90@gmail.com, login: user90
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 91, email: example91@gmail.com, login: user91
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 92, email: example92@gmail.com, login: user92
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 93, email: example93@gmail.com, login: user93
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 94, email: example94@gmail.com, login: user94
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 95, email: example95@gmail.com, login: user95
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 96, email: example96@gmail.com, login: user96
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 97, email: example97@gmail.com, login: user97
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 98, email: example98@gmail.com, login: user98
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 99, email: example99@gmail.com, login: user99
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:38 - id: 100, email: example100@gmail.com, login: user100
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:46 - file successfuly read!
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:48 - 	Profiles list:
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 1, name: Band1, owner_id: 1
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 2, name: Band2, owner_id: 2
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 3, name: Band3, owner_id: 3
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 4, name: Band4, owner_id: 4
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 5, name: Band5, owner_id: 5
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 6, name: Band6, owner_id: 6
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 7, name: Band7, owner_id: 7
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 8, name: Band8, owner_id: 8
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 9, name: Band9, owner_id: 9
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 10, name: Band10, owner_id: 10
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 11, name: Band11, owner_id: 11
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 12, name: Band12, owner_id: 12
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 13, name: Band13, owner_id: 13
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 14, name: Band14, owner_id: 14
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 15, name: Band15, owner_id: 15
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 16, name: Band16, owner_id: 16
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 17, name: Band17, owner_id: 17
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 18, name: Band18, owner_id: 18
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 19, name: Band19, owner_id: 19
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 20, name: Band20, owner_id: 20
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 21, name: Band21, owner_id: 21
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 22, name: Band22, owner_id: 22
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 23, name: Band23, owner_id: 23
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 24, name: Band24, owner_id: 24
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 25, name: Band25, owner_id: 25
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 26, name: Band26, owner_id: 26
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 27, name: Band27, owner_id: 27
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 28, name: Band28, owner_id: 28
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 29, name: Band29, owner_id: 29
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 30, name: Band30, owner_id: 30
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 31, name: Band31, owner_id: 31
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 32, name: Band32, owner_id: 32
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 33, name: Band33, owner_id: 33
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 34, name: Band34, owner_id: 34
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 35, name: Band35, owner_id: 35
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 36, name: Band36, owner_id: 36
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 37, name: Band37, owner_id: 37
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 38, name: Band38, owner_id: 38
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 39, name: Band39, owner_id: 39
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 40, name: Band40, owner_id: 40
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 41, name: Band41, owner_id: 41
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 42, name: Band42, owner_id: 42
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 43, name: Band43, owner_id: 43
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 44, name: Band44, owner_id: 44
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 45, name: Band45, owner_id: 45
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 46, name: Band46, owner_id: 46
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 47, name: Band47, owner_id: 47
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 48, name: Band48, owner_id: 48
01.24:03.06.03  INFO	ru.sfedu.musicapp.api.XmlAPITest:50 - id: 49, name: Band49, owner_id: 49
